491,Village Volkswagen of Chattanooga,6001 International Drive ,"Chattanooga, TN 37421 ", https://www.villagevw-old2.com, (423) 855-4981,"35.06380981287088, -85.19327131409571"
492,Vista Volkswagen,700 N Federal Hwy ,"Pompano Beach, FL 33062 ", https://www.vistavw.com, (954) 942-7400,"26.237625573278898, -80.1021316857194"
493,Volkswagen Bakersfield,6000 Wible Rd ,"Bakersfield, CA 93313 ", https://www.volkswagenbakersfield.com, (661) 617-6200,"35.300258617416446, -119.03842922949335"
494,Volkswagen Brandon,9816 E Adamo Dr ,"Tampa, FL 33619 ", https://vwbrandon.com, (813) 630-4000,"27.94932527367283, -82.3437864123601"
495,Volkswagen Clarksburg,730 Lodgeville Rd ,"Bridgeport, WV 26330 ", https://www.vwclarksburg.com, (304) 623-7827,"39.29285537998539, -80.27699716755333"
496,Volkswagen Clear Lake,15100 Gulf Fwy ,"Houston, TX 77034 ", https://vwofclearlake.com, (281) 848-5500,"29.588133087285552, -95.18771497881477"
497,Volkswagen Cypress,11411 Fm 1960 Rd W ,"Houston, TX 77065 ", https://vwcypress.com, (281) 925-5000,"29.927807568232275, -95.591895667021"
498,Volkswagen Danbury,29 Sugar Hollow Rd ,"Danbury, CT 06810 ", https://www.danburyvw.com, (203) 744-5201,"41.37383049889829, -73.47469449021074"
499,Volkswagen Eugene,2366 W 7th Ave ,"Eugene, OR 97402 ", https://www.sheppardvw.com, (541) 343-8811,"44.053932646818474, -123.1286002953179"
500,Volkswagen Fall River,80 William S Canning Blvd ,"Fall River, MA 02721 ", https://www.vwfallriver.com, (508) 678-5555,"41.67641424650637, -71.16153715749756"
501,Volkswagen Fargo,402 40th St S ,"Fargo, ND 58103 ", https://www.valleyimportsvw.com, (701) 277-1777,"46.8710184441242, -96.84453097066225"
502,Volkswagen Fort Walton Beach,130 Hollywood Blvd Sw ,"Fort Walton Beach, FL 32548 ", https://volkswagenftwaltonbeach.com, (850) 243-3171,"30.41218479052656, -86.62296717759529"
503,Volkswagen Jackson,5320 I55 North ,"Jackson, MS 39211 ", https://www.volkswagenjackson.com, (601) 987-9090,"32.371478894363875, -90.1473938012601"
504,Volkswagen Kearny Mesa,8040 Balboa Ave ,"San Diego, CA 92111 ", https://vwofkearnymesa.com, (858) 300-8160,"32.82265719267031, -117.14942403878926"
505,Volkswagen Kennedy,Marginal Ave Kennedy Ave Km 35 ,"San Juan, PR 00922 ", https://www.vwkennedy.com, (787) 782-4039,"18.423114171846983, -66.09678072313223"
506,Volkswagen La Crosse,331 Theater Rd ,"Onalaska, WI 54650 ", https://vwlacrosse.com, (608) 782-8808,"43.87813892457685, -91.19572958177946"
507,Volkswagen Marin,720 Francisco Blvd W ,"San Rafael, CA 94901 ", https://www.vwmarin.com, (415) 460-4100,"37.96273812656487, -122.51282201736277"
508,Volkswagen Menomonee Falls,N88w14060 Main St ,"Menomonee Falls, WI 53051 ", https://www.vwfalls.com, (262) 255-6000,"39.63978231967595, -79.9956606420072"
509,Volkswagen Morgantown,401 Mary Jane Wood Cir ,"Morgantown, WV 26501 ", https://www.vwmorgantown.com, (304) 983-2277,"39.639788516211155, -79.99566064200651"
510,Volkswagen North Scottsdale,7001 E Chauncey Ln ,"Phoenix, AZ 85054 ", https://vwnorthscottsdale.com, (480) 538-4700,"33.650230357454106, -111.93106025847688"
511,Volkswagen of Abilene,1350 S Clack St ,"Abilene, TX 79605 ", https://www.volkswagenofabilene.com, (325) 673-4663,"32.43422702068863, -99.78805207412667"
512,Volkswagen of Akron,447 W Exchange St ,"Akron, OH 44302 ", https://www.vwofakron.com, (330) 434-8989,"41.08447715049488, -81.53436916635954"
513,Volkswagen of Alamo Heights,1402 Ne Loop 410 ,"San Antonio, TX 78209 ", https://vwofalamoheights.com, (210) 828-1201,"29.51524392302266, -98.4457048390844"
514,Volkswagen of Ann Arbor,2575 S State St ,"Ann Arbor, MI 48104 ", https://www.vwannarbor.com, (734) 761-3200,"42.24978637389612, -83.73889737525424"
515,Volkswagen of Beaumont,1515 Interstate 10 S ,"Beaumont, TX 77701 ", https://vwbeaumont.com, (409) 833-7100,"30.062766483698255, -94.13350347837799"
516,Volkswagen of Bellingham,2200 Iowa St ,"Bellingham, WA 98229 ", https://www.volkswagenofbellingham.com, (360) 734-5230,"48.755876182621805, -122.44595578932656"
517,Volkswagen of Bend,1975 Ne Highway 20 ,"Bend, OR 97701 ", https://kendallvwofbend.com, (541) 382-1711,"44.054861606854566, -121.27540917965521"
518,Volkswagen of Billings,4040 King Ave W ,"Billings, MT 59106 ", https://www.vwbillings.com, (406) 655-7500,"45.75458921009447, -108.61946138872223"
519,Volkswagen of Bismarck,914 57th Ave Ne ,"Bismarck, ND 58503 ", https://volkswagenofbismarck.com, (701) 258-1944,"46.86827440985824, -100.77604280320166"
520,Volkswagen of Bloomington Normal,1430 Fort Jesse Rd ,"Normal, IL 61761 ", https://bloomingtonvw.com, (309) 454-1101,"40.51839893781375, -88.96164432874343"
521,Volkswagen of Boardman,7850 Market St ,"Boardman, OH 44512 ", https://www.prestonvw.com, (330) 726-8948,"41.01084031040482, -80.66315582647252"
522,Volkswagen of Bozeman,31908 Frontage Rd ,"Bozeman, MT 59715 ", https://www.vwofbozeman.com, (406) 586-1772,"45.67260516618134, -111.0012988734407"
523,Volkswagen of Clarksville,406 E. Lewis And Clark Pkwy ,"Clarksville, IN 47129 ", https://www.volkswagenofclarksville.com, (812) 948-1541,"38.3101412311045, -85.76751566153197"
524,Volkswagen of Clovis,350 Herndon Ave ,"Clovis, CA 93612 ", https://volkswagenofclovis.com, (559) 314-1400,"36.836416729445915, -119.70597322691687"
525,Volkswagen of Cool Springs,620 Bakers Bridge Ave ,"Franklin, TN 37067 ", https://www.volkswagenofcoolsprings.com, (615) 236-3200,"35.95919535009841, -86.8036052360752"
526,Volkswagen of Corpus Christi,6902 S Padre Island Dr ,"Corpus Christi, TX 78412 ", https://www.vwofcc.com, (361) 653-8400,"27.696262621625223, -97.34546996959268"
527,Volkswagen of Crystal Lake,5213 Northwest Hwy ,"Crystal Lake, IL 60014 ", https://www.vwofcrystallake.com, (815) 455-9600,"42.225785418203266, -88.30072067415779"
528,Volkswagen of Downtown Chicago,1111 N Clark St ,"Chicago, IL 60610 ", https://www.dtvwchicago.com, (312) 628-4800,"41.902265766400724, -87.63124177439072"
529,Volkswagen of Downtown LA,1900 S Figueroa St ,"Los Angeles, CA 90007 ", https://www.vwofdtla.com, (213) 222-1296,"34.03345579590299, -118.2719410515575"
530,Volkswagen of Duluth,4735 Loberg Ave ,"Hermantown, MN 55811 ", https://vwofduluth.com, (218) 722-6989,"46.815374784140786, -92.17952947996575"
531,Volkswagen of Eau Claire,5201 Fairview Dr ,"Eau Claire, WI 54701 ", https://volkswagenofeauclaire.com, (715) 830-1111,"44.7637223018312, -91.46265713669894"
532,Volkswagen of Fairfield,2855 Auto Mall Pkwy ,"Fairfield, CA 94533 ", https://vwoffairfield.com, (707) 402-6900,"38.24216252464594, -122.08110953107855"
533,Volkswagen of Fallston,2110 Bel Air Rd ,"Fallston, MD 21047 ", https://www.vwoffallston.com, (410) 877-1500,"39.49579458961443, -76.39090230792372"
534,Volkswagen of Florence,611 N Coit Street ,"Florence, SC 29501 ", https://www.mrvwofflorence.com, (843) 292-4200,"34.204475799847714, -79.77165753119375"
535,Volkswagen of Fort Myers,14060 S Tamiami Trl ,"Fort Myers, FL 33912 ", https://www.vwoffortmyers.com, (239) 433-8306,"26.53803518782882, -81.87258741788848"
536,Volkswagen of Freehold,4360 Us Highway 9 ,"Freehold, NJ 07728 ", https://www.vwoffreehold.com, (732) 414-8989,"40.28228450918593, -74.29523169053796"
537,Volkswagen of Gainesville,3737 North Main Street ,"Gainesville, FL 32609 ", https://vwofgainesville.com, (352) 240-0880,"29.68709308650271, -82.31860217453969"
538,Volkswagen of Garden Grove,10800 Trask Ave ,"Garden Grove, CA 92843 ", https://www.vwofgg.com, (714) 590-4000,"33.76651529723182, -117.94049500236987"
539,Volkswagen of Grand Blanc,6201 S Saginaw Rd ,"Grand Blanc, MI 48439 ", https://www.volkswagenofgrandblanc.com, (810) 694-5600,"42.93959189961736, -83.64316897325916"
540,Volkswagen of Hartford,133-149 Leibert Rd ,"Hartford, CT 06120 ", https://www.vwofhartford.com, (860) 236-0866,"41.786381473290646, -72.65633824446103"
541,Volkswagen of Huntington,838 E Jericho Tpke ,"Huntington Station, NY 11746 ", https://www.vwofhuntington.com, (631) 470-8100,"40.83399410120453, -73.38054544449137"
542,Volkswagen of Inver Grove,1325 50th St E ,"Inver Grove Heights, MN 55077 ", https://www.vwinvergrove.com, (651) 552-9100,"44.880357357421644, -93.07871900202991"
543,Volkswagen of Kirkland,12612 Ne 124th Street ,"Kirkland, WA 98034 ", https://www.vwofkirkland.com, (425) 898-2500,"47.71060253689845, -122.1725184749456"
544,Volkswagen of Lake Charles,3850 Gerstner Memorial Blvd ,"Lake Charles, LA 70607 ", https://www.vwoflakecharles.com, (337) 419-1818,"30.187421731680455, -93.18121349081922"
545,Volkswagen of Lebanon,175 Heater Rd ,"Lebanon, NH 03766 ", https://www.volkswagenoflebanon.com, (603) 448-6363,"43.651013104648285, -72.24393562905679"
546,Volkswagen of Lee's Summit,2225 Ne Independence Ave. ,"Lees Summit, MO 64064 ", https://vwleessummit.com, (816) 600-4224,"38.95256248050553, -94.36286375989282"
547,Volkswagen of Little Rock,25 Colonel Glenn Plaza Dr ,"Little Rock, AR 72210 ", https://www.vwoflittlerock.com, (501) 661-0303,"34.7065717973584, -92.40431988635373"
548,Volkswagen of Macon,4786 Riverside Dr ,"Macon, GA 31210 ", https://vwofmacon.com, (478) 781-7701,"32.92226926761564, -83.71170473122808"
549,Volkswagen of Manchester,4847 Main Street ,"Manchester Center, VT 05255 ", https://www.langwayvolkswagen.com, (802) 362-1754,"43.177162804975296, -73.05875600392308"
550,Volkswagen of Mandeville,1700 N Causeway Blvd ,"Mandeville, LA 70471 ", https://www.vwmandeville.com, (985) 626-1067,"30.39032854655834, -90.09053823129236"
551,Volkswagen of Marietta,1860 Cobb Parkway SE ,"Marietta, GA 30060 ", https://www.volkswagenofmarietta.com, (770) 955-6565,"33.90746023749992, -84.49224381215802"
552,Volkswagen of Marion,4403 W Deyoung St ,"Marion, IL 62959 ", https://vwofmarion.com, (618) 551-5100,"37.743974520272545, -88.9995107310933"
553,Volkswagen of Midland-Odessa,5115 W Loop 250 N Ste B ,"Midland, TX 79707 ", https://www.vwofmidlandodessa.com, (432) 704-5333,"32.019380304110655, -102.15316468892308"
554,Volkswagen of Milwaukee North,1400 W Silver Spring Dr ,"Milwaukee, WI 53209 ", https://vwofmilwaukeenorth.com, (414) 290-1400,"43.11971827721274, -87.92833131558173"
555,Volkswagen of Mobile,1525 E I65 Service Rd S ,"Mobile, AL 36606 ", https://www.volkswagenmobile.com, (251) 471-3326,"30.659084416269714, -88.12446714477845"
556,Volkswagen of Moon Township,5252 University Blvd ,"Moon Township, PA 15108 ", https://www.vwmoon.com, (412) 262-2495,"40.52705532628309, -80.20927541381492"
557,Volkswagen of Murfreesboro,2203 Nw Broad St ,"Murfreesboro, TN 37129 ", https://volkswagenmurfreesboro.com, (615) 898-0700,"35.88239417967239, -86.43155511580414"
558,Volkswagen of Murrieta,41300 Date St ,"Murrieta, CA 92562 ", https://www.vwofmurrieta.com, (951) 894-6555,"33.53227420906792, -117.17106263795833"
559,Volkswagen of Muskegon,1860 E Sternberg Rd ,"Muskegon, MI 49444 ", https://www.vwofmuskegon.com, (231) 799-2886,"43.1548241856685, -86.19916087816244"
560,Volkswagen of Nanuet,6 Hutton Ave ,"Nanuet, NY 10954 ", https://www.vwnanuet.com, (845) 285-3400,"41.099973692433686, -74.01894610215462"
561,Volkswagen of Naples,601 Airport Rd S ,"Naples, FL 34104 ", https://www.vwofnaples.com, (239) 435-3204,"26.148312580866627, -81.76576018476266"
562,Volkswagen of New Port Richey,4719 US Highway 19 ,"New Port Richey, FL 34652 ", https://www.vwofnpr.com, (727) 753-1100,"28.228242202217398, -82.73288320250775"
563,"Volkswagen of North Attleboro, Inc.",563 Kelley Blvd ,"North Attleboro, MA 02760 ", https://www.driveavw.com, (508) 695-7131,"42.00711500587448, -71.30142841317009"
564,Volkswagen of North Nashville,2431 Gallatin Pike N ,"Madison, TN 37115 ", https://www.volkswagenofnorthnashville.com, (615) 859-3200,"36.30859594226924, -86.67501341334405"
565,Volkswagen of North Tampa,11337 North Florida Avenue ,"Tampa, FL 33612 ", https://vwofnorthtampa.com, (813) 933-2811,"28.05352880881334, -82.45895770251174"
566,Volkswagen of Oak Lawn,8920 S Cicero Ave ,"Oak Lawn, IL 60453 ", https://www.vwoaklawn.com, (708) 425-8989,"41.730205010225376, -87.74161707079307"
567,Volkswagen of Oakland,2740 Broadway ,"Oakland, CA 94612 ", https://www.vwofoakland.com, (510) 834-7711,"37.81600639625253, -122.26344559550893"
568,Volkswagen of Ocala,5135 Sw College Road ,"Ocala, FL 34474 ", https://vwofocala.com, (352) 387-1330,"29.13158344675335, -82.20539774911362"
569,Volkswagen of Old Saybrook,319 Middlesex Tpke ,"Old Saybrook, CT 06475 ", https://www.oldsaybrookvw.com, (860) 388-3400,"41.31009795645475, -72.38250258435683"
570,Volkswagen of Olympia,2107 Cooper Point Rd Sw ,"Olympia, WA 98502 ", https://www.volkswagenofolympia.com, (360) 350-6262,"47.0288492286111, -122.92785443140309"
571,Volkswagen of Orange Park,7220 Blanding Blvd ,"Jacksonville, FL 32244 ", https://volkswagenoforangepark.com, (904) 269-2603,"30.215679398038827, -81.73816178467192"
572,Volkswagen of Orchard Park,3524 Southwestern Blvd ,"Orchard Park, NY 14127 ", https://www.vwoforchardpark.com, (716) 662-5500,"42.78792715085624, -78.76242231251815"
573,Volkswagen of Orland Park,8920 W 159th St ,"Orland Park, IL 60462 ", https://www.vworland.com, (708) 428-5000,"41.60224719854255, -87.83695321318316"
574,Volkswagen of Palatine,1951 N Rand Rd ,"Palatine, IL 60074 ", https://www.vwofpalatine.com, (847) 392-6300,"42.14498985981538, -88.02708498432986"
575,Volkswagen of Palm Springs,67909 E Palm Canyon Dr ,"Cathedral City, CA 92234 ", https://vwofpalmsprings.com, (760) 770-1100,"33.78482238658962, -116.47736907599595"
576,Volkswagen of Panama City,3605 E 15th St ,"Panama City, FL 32404 ", https://vwofpanamacity.com, (850) 763-5495,"30.175665854437533, -85.60422848467074"
577,Volkswagen of Peoria,2322 W Van Winkle Way ,"Peoria, IL 61615 ", https://vwofpeoria.com, (309) 243-1101,"40.803154610616026, -89.62987117210415"
578,Volkswagen of Perrysburg,26875 Dixie Hwy ,"Perrysburg, OH 43551 ", https://volkswagenofperrysburg.com, (419) 874-4331,"41.542777265514744, -83.63466366103587"
579,Volkswagen of Puyallup,820 River Rd ,"Puyallup, WA 98371 ", https://www.vwofpuyallup.com, (253) 268-1800,"47.20102037103524, -122.30510837250144"
580,Volkswagen of Quad Cities,3602 Harrison St. ,"Davenport, IA 52806 ", https://vwofquadcities.com, (563) 386-1511,"41.574361847854426, -90.54932299592205"
581,Volkswagen of Rutland,176 US-7 ,"Rutland, VT 05701 ", https://www.rutlandvw.com, (802) 775-6900,"43.5878019137589, -72.9692080487003"
582,Volkswagen of Saint Augustine,3235 Us Highway 1 S ,"Saint Augustine, FL 32086 ", https://www.vwstaug.com, (904) 495-7070,"29.834722140535835, -81.32298971411237"
583,Volkswagen of Salem,3335 Del Webb Ave. Ne ,"Salem, OR 97301 ", https://www.vwofsalem.com, (503) 581-1421,"44.97323004955623, -123.01768115780483"
584,Volkswagen of Salem County,815 Route 40 ,"Monroeville, NJ 08343 ", https://volkswagenofsalemcounty.com, (856) 358-8103,"39.62070257146029, -75.23832404330531"
585,Volkswagen of Santa Cruz,1616 Soquel Avenue ,"Santa Cruz, CA 95062 ", https://www.santacruzvw.com, (831) 426-5100,"36.98082020075658, -122.00332774951475"
586,Volkswagen of Schenectady,2240 Central Ave ,"Schenectady, NY 12304 ", https://www.wallysvw.com, (518) 374-9161,"42.764368374516124, -73.886694313131"
587,Volkswagen of Sioux City,3901 Stadium Dr ,"Sioux City, IA 51106 ", https://www.jensenvolkswagen.com, (712) 226-2000,"42.439433273834716, -96.36510744873814"
588,Volkswagen of Smithtown,530 East Jericho Turnpike ,"St. James, NY 11780 ", https://www.volkswagenofsmithtown.com, (631) 724-6600,"40.85893059986782, -73.1617334905054"
589,Volkswagen of South Charlotte,9900 South Boulevard ,"Charlotte, NC 28273 ", https://www.vwsouthcharlotte.com, (704) 552-6500,"35.10389302973587, -80.88151346675119"
590,Volkswagen of South Mississippi,11689 Bobby Eleutrius Blvd ,"Diberville, MS 39540 ", https://vwofsm.com, (228) 864-6622,"30.45214866240983, -88.90274494355954"
591,Volkswagen of Springfield,3508 E Division St ,"Springfield, MO 65802 ", https://www.napletonvwspringfield.com, (417) 886-6000,"37.22301990039781, -93.22349976976511"
592,Volkswagen of Springfield,300 Baltimore Pike ,"Springfield, PA 19064 ", https://vwphilly.com, (610) 532-7827,"39.92237495814496, -75.31952107555098"
593,Volkswagen of Streetsboro,855 Classic Dr ,"Streetsboro, OH 44241 ", https://vwofstreetsboro.com, (330) 342-7000,"41.247383304543064, -81.36425981380644"
594,Volkswagen of Tacoma,7030 S Tacoma Way ,"Tacoma, WA 98409 ", https://www.larsonvolkswagen.com, (253) 474-0651,"47.192981883529896, -122.48382065645777"
595,Volkswagen of Topeka,3030 S. Kansas Ave. ,"Topeka, KS 66611 ", https://vwtopeka.com, (785) 266-8480,"39.01289788381141, -95.68158814953844"
596,Volkswagen of Union,2155 Us Highway 22 W ,"Union, NJ 07083 ", https://www.unionvw.com, (908) 364-2200,"40.69225450158991, -74.28566083100321"
597,Volkswagen of Waco,2301 W Loop 340 ,"Waco, TX 76712 ", https://vwofwaco.com, (254) 265-6868,"31.496707600038032, -97.16399197359331"
598,Volkswagen of Warner Robins,741 Russell Pkwy ,"Warner Robins, GA 31088 ", https://www.vwofwarnerrobins.com, (478) 293-1701,"32.59317708359144, -83.63567294472938"
599,Volkswagen of Wesley Chapel,26500 Silver Maple Pkwy ,"Wesley Chapel, FL 33544 ", https://www.vwofwc.com, (813) 755-6250,"28.188397619423657, -82.37778626692656"
600,Volkswagen of West Islip,130 Sunrise Hwy # 136 ,"West Islip, NY 11795 ", https://www.vwofwestislip.com, (631) 650-3400,"40.718116807903016, -73.3088837487934"
601,Volkswagen of Wooster,1363 W Old Lincoln Way ,"Wooster, OH 44691 ", https://www.vwofwooster.com, (330) 264-1113,"40.799707119520015, -81.96058728437298"
602,Volkswagen Pasadena,130 N Sierra Madre Blvd ,"Pasadena, CA 91107 ", https://www.volkswagenpasadena.com, (626) 577-0300,"34.14862371374719, -118.10048748456835"
603,Volkswagen Pittsfield,600 Merrill Rd ,"Pittsfield, MA 01201 ", https://www.vwpittsfield.com, (413) 443-4702,"42.46428216311558, -73.20560536652839"
604,Volkswagen Princeton,902 State Rd. 206 ,"Princeton, NJ 08540 ", https://www.vwprinceton.com, (609) 921-6401,"40.39147884269376, -74.65460311322164"
605,Volkswagen Reading,2746 Bernville Rd ,"Leesport, PA 19533 ", https://www.readingvw.com, (610) 777-6501,"40.388603846445676, -75.99396429787855"
606,Volkswagen Saco,784 Portland Rd ,"Saco, ME 04072 ", https://vwsaco.com, (207) 283-2900,"43.52960369238261, -70.42722631312009"
607,Volkswagen San Bernardino,1600 Camino Real ,"San Bernardino, CA 92408 ", https://www.vwsb.com, (909) 406-6121,"34.07154686415179, -117.29658600236155"
608,Volkswagen San Francisco,280 S Van Ness Ave ,"San Francisco, CA 94103 ", https://www.vwsanfrancisco.com, (415) 241-8100,"37.76873504904021, -122.417997137839"
609,Volkswagen Santa Monica,2440 Santa Monica Blvd ,"Santa Monica, CA 90404 ", https://www.volkswagensantamonica.com, (310) 829-1888,"34.03195967788386, -118.47550656048055"
610,Volkswagen South Coast,1450 Auto Mall Dr ,"Santa Ana, CA 92705 ", https://vwsouthcoast.com, (714) 565-7500,"33.72865366536034, -117.83898641341574"
611,Volkswagen SouthTowne,11000 South Frontage Road ,"South Jordan, UT 84095 ", https://vwsouthtowne.com, (801) 676-6401,"40.55397137470794, -111.89812013100746"
612,Volkswagen World of Newton,66 Route 206 North ,"Newton, NJ 07860 ", https://www.newtonvolkswagen.com, (973) 756-3100,"41.08048059303592, -74.73167375552828"
613,Vorderman Volkswagen,5811 Cross Creek Blvd ,"Fort Wayne, IN 46818 ", https://www.vordermanvw.com, (260) 489-7900,"41.12991345092054, -85.16449022484056"
614,"Vyletel Volkswagen, Inc.",40555 Van Dyke Ave ,"Sterling Heights, MI 48313 ", https://www.vyletelvw.com, (586) 977-2800,"42.59187837859401, -83.03134208861368"
615,Walker Volkswagen,8933 Veterans Memorial Blvd ,"Metairie, LA 70003 ", https://www.walkervw.com, (504) 465-2000,"30.006347487379088, -90.22850030860027"
616,Wallace Volkswagen,2805 Se Federal Hwy ,"Stuart, FL 34994 ", https://www.wallacevolkswagenofstuart.com, (772) 219-0007,"27.170472852120827, -80.22952070805388"
617,Wallace Volkswagen of Bristol,320 Volunteer Parkway ,"Bristol, TN 37620 ", https://www.wallacevw.com, (423) 764-1145,"36.359394697143486, -82.38514506898787"
618,Wallace Volkswagen of Johnson City,3101 East Oakland Ave. ,"Johnson City, TN 37601 ", https://www.wallacevolkswagen.com, (423) 952-0888,"36.359433512340566, -82.38523195811901"
619,"Wellesley Volkswagen, Incorporated",231 Linden St ,"Wellesley, MA 02482 ", https://www.buywellesleyvw.com, (781) 237-3553,"42.300692429912935, -71.29000520211596"
620,West Broad Volkswagen,9001 W Broad St ,"Richmond, VA 23294 ", https://www.westbroadvw.com, (804) 270-9000,"37.634384427282335, -77.54742503109648"
621,West Herr Volkswagen,5255 GENESEE ST ,"Lancaster, NY 14026 ", https://westherrvolkswagen.com, (716) 683-3343,"42.93957706245488, -78.68751010209495"
622,West Houston Volkswagen,17113 Katy Fwy ,"Houston, TX 77094 ", https://www.westhoustonvw.com, (281) 675-8600,"29.783670747043757, -95.68136491351592"
623,Wheeling Volkswagen,1 National Road ,"Wheeling, WV 26003 ", https://www.wheelingvw.com, (304) 242-7313,"40.0488932040635, -80.6421536463664"
624,White Plains Volkswagen,376 Tarrytown Rd ,"White Plains, NY 10607 ", https://www.whiteplainsvw.com, (914) 931-9700,"41.04292673622295, -73.79625821564893"
625,White-Allen Volkswagen,6840 Springboro Pike ,"Dayton, OH 45449 ", https://www.whiteallenvw.com, (937) 425-2800,"39.65139891088308, -84.22319071754295"
626,"Williams Volkswagen, Inc.",2186 Jolly Rd ,"Okemos, MI 48864 ", https://www.williamsvolkswagen.com, (517) 484-1341,"42.68357893674189, -84.4303478021034"
627,Winn Volkswagen,39695 Balentine Dr ,"Newark, CA 94560 ", https://www.winnvolkswagen.com, (510) 651-5900,"37.52230970563837, -121.99638329380227"
628,Winn Volkswagen of Woodland Hills,21141 Ventura Blvd ,"Woodland Hills, CA 91364 ", https://www.winnvwwoodlandhills.com, (818) 884-4444,"34.167561322676725, -118.59384494898579"
629,Winner Volkswagen of Dover,1387 N Dupont Hwy ,"Dover, DE 19901 ", https://www.winnervw.com, (302) 734-4761,"39.19229765026621, -75.54424387337816"
630,Witham Volkswagen of Cedar Falls,2728 S Main St ,"Cedar Falls, IA 50613 ", https://www.withamvw.com, (319) 277-8123,"42.51209863667985, -92.44489723769111"
631,World Volkswagen of Neptune,4075 State Route 33 ,"Neptune, NJ 07753 ", https://www.worldvw.net, (732) 922-1500,"40.21815260156979, -74.1073720021824"
632,Wyatt Johnson VW of Clarksville,2283 Trenton Rd ,"Clarksville, TN 37040 ", https://www.wyattjohnsonvw.com, (931) 552-1111,"36.57652857671378, -87.31366538694857"
633,Wynn Volkswagen,2021 W Main St ,"Norristown, PA 19403 ", https://jimwynnvw.com, (610) 539-1100,"40.133512710158975, -75.37891900773616"
634,"York Volkswagen, Inc.",3475 E Market St ,"York, PA 17402 ", https://www.yorkvw.com, (717) 755-1015,"39.98167762462809, -76.65493938869697"
635,Young Volkswagen of Layton,1230 N Main St ,"Layton, UT 84041 ", https://www.youngvolkswagen.com, (801) 544-5878,"41.07908703469315, -111.98269918866244"
636,Zimbrick Volkswagen,7505 Century Ave ,"Middleton, WI 53562 ", https://www.z-vw.com, (608) 836-7777,"43.11080320619693, -89.51033578674627"
637,Zimbrick Volkswagen of Madison,1430 N Stoughton Rd ,"Madison, WI 53714 ", https://www.zimbrickvw.com, (608) 241-5201,"43.11493315225939, -89.32366784441766"
